"text"
</s><s>Assistant: key:涨跌幅限制价格与前收盘价之差,key:有效申报价格范围上限或下限与基准价格之差的绝对值,op:低于,价格:申报价格最小变动单位,价格:前收盘价,价格:基准价格增减一个申报价格最小变动单位,key:相应价格
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 会员向客户融资、融券，应当向客户收取一定比例的保证金。
</s><s>Assistant: 操作人:会员,操作人:客户,操作人:客户,操作:收取,操作部分:一定比例的保证金
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 买入限价低于收盘价或卖出限价高于收盘价的盘后定价申报无效。
</s><s>Assistant: 价格:买入限价,op:低于,价格:收盘价,价格:卖出限价,op:高于,价格:收盘价,操作部分:盘后定价申报,结果:无效
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 创业板风险警示股票、退市整理股票价格涨跌幅限制比例为20%。
</s><s>Assistant: 交易品种:创业板风险警示股票,交易品种:退市整理股票,key:价格涨跌幅限制比例,价格:20%
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 分级基金发生份额折算的，折算完成后次一交易日即时行情显示的前收盘价调整为基金管理人最近公布并向本所提供的基金份额净值或者参考净值（四舍五入至0.001元），其准确性由基金管理人负责。
</s><s>Assistant: 交易品种:分级基金,事件:份额折算,时间:折算完成后次一交易日,key:即时行情显示的前收盘价,操作人:基金管理人,时间:最近,价格:基金份额净值,op:或者,价格:参考净值,value:四舍五入,价格:至0.001元,操作人:基金管理人
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 15个交易日届满后的5个交易日内，中国存托凭证退出本所市场交易。
</s><s>Assistant: 时间:15个交易日届满后的5个交易日内
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 创业板股票竞价交易出现下列情形之一的，属于盘中异常波动，本所实施盘中临时停牌：（一）无价格涨跌幅限制的股票盘中交易价格较当日开盘价格首次上涨或下跌达到或超过30%的；（二）无价格涨跌幅限制的股票盘中交易价格较当日开盘价格首次上涨或下跌达到或超过60%的；（三）中国证监会或者本所认定属于盘中异常波动的其他情形。
</s><s>Assistant: 交易品种:创业板股票,状态:盘中异常波动,系统:本所,操作:实施,操作部分:盘中临时停牌,状态:无价格涨跌幅限制,价格:股票盘中交易价格较当日开盘价格首次上涨或下跌达到或超过30%,状态:无价格涨跌幅限制,价格:股票盘中交易价格较当日开盘价格首次上涨或下跌达到或超过60%,系统:本所,状态:盘中异常波动
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 除客户协议约定情形外，乙方不得处分专用证券账户中的标的证券。
</s><s>Assistant: value:客户协议约定情形,操作人:乙方,结果:不得,操作:处分,操作部分:专用证券账户中的标的证券
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 融资买入、融券卖出债券的，申报数量应当为10万元面额或者其整数倍。
</s><s>Assistant: 状态:融资买入、融券卖出债券,数量:10万元面额或者其整数倍
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 对手方最优价格申报，以申报进入交易主机时集中申报簿中对手方队列的最优价格为其申报价格。
</s><s>Assistant: value:对手方最优价格申报,时间:申报进入交易主机时,价格:集中申报簿中对手方队列的最优价格,key:申报价格
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 市场所有参与者可以提交成交申报，按指定的价格与定价申报全部或部分成交，本所按时间优先顺序进行成交确认。
</s><s>Assistant: 操作人:市场所有参与者,操作:提交,操作部分:成交申报,价格:指定的价格,value:定价申报,结果:全部或部分成交,系统:本所,value:时间优先
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 以直接还款方式偿还融入资金的，按照会员与客户之间的约定办理。
</s><s>Assistant: 状态:以直接还款方式偿还融入资金,操作人:照会,操作人:与客
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 证券公司报价回购额度为以下两个金额中的较小值：（一）证券公司向深交所报备的报价回购交易的规模；（二）质押库和担保资金账户中未被司法冻结或其他原因冻结的所有质押物经折算后的标准券总量所对应金额。
</s><s>Assistant: key:证券公司报价回购额度,op:较小值,操作人:证券公司,操作:向深交所报备,value:报价回购交易的规模,结果:未被司法冻结或其他原因冻结,操作部分:所有质押物,操作:折算后,value:标准券总量所对应金额
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 基金管理人披露要约收购结果公告日复牌，公告日为非交易日的，于次一交易日起复牌。
</s><s>Assistant: 操作人:基金管理人,操作:披露,操作部分:要约收购结果公告日复牌,时间:次一交易日起,状态:复牌
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 证券公司除《客户协议》约定的情形外不得主动要求客户提前购回。
</s><s>Assistant: 操作人:证券公司,value:《客户协议》约定的情形,结果:不得,操作:主动要求客户,操作部分:提前购回
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: B股、非流通股、限售流通股、个人持有的解除限售存量股及持有该存量股的账户通过二级市场买入的该品种流通股等不得用于约定购回式证券交易。
</s><s>Assistant: 交易品种:B股,交易品种:非流通股,交易品种:限售流通股,交易品种:个人持有的解除限售存量股,操作人:持有该存量股的账户,操作:通过二级市场买入,交易品种:该品种流通股,结果:不得用于,交易方式:约定购回式证券交易
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 其中，对于每笔初始交易，融出方初始交易应付金额=初始交易成交金额，融入方初始交易应收金额=初始交易成交金额-相关费用，融入方应质押证券数量=标的证券成交数量。
</s><s>Assistant: value:每笔初始交易,key:融出方初始交易应付金额,op:=,价格:初始交易成交金额,key:融入方初始交易应收金额,op:=,价格:初始交易成交金额,op:-,价格:相关费用,key:融入方应质押证券数量,op:=,数量:标的证券成交数量
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 每个交易日9︰15至9︰25为开盘集合竞价时间，9︰30至11︰30、13︰00至14︰57为连续竞价时间，14︰57至15︰00为收盘集合竞价时间。
</s><s>Assistant: 时间:每个交易日9︰15至9︰25,key:开盘集合竞价时间,时间:9︰30至11︰30、13︰00至14︰57,key:连续竞价时间,时间:14︰57至15︰00,key:收盘集合竞价时间
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 会员应当对客户的申报情况进行核实，并进行相应的前端控制。
</s><s>Assistant: 操作人:会员,结果:客户的申报情况,操作:核实,操作:进行相应的前端控制
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 进入退市整理期的首日不实行价格涨跌幅限制。
</s><s>Assistant: 时间:进入退市整理期的首日,结果:不实行
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 红筹公司存托凭证以人民币为计价货币，计价单位为“每份存托凭证价格”，申报价格最小变动单位为0.01元。
</s><s>Assistant: 价格:申报价格最小变动单位为0.01元
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 证券公司向客户发出报价，客户接受证券公司报价的，向证券公司发出交易委托，证券公司接受委托并向交易系统提交交易申报，交易系统对可用额度内的交易申报即时进行成交确认，向证券公司发送成交回报，并将成交结果发送中国结算深圳分公司。
</s><s>Assistant: 操作人:证券公司,操作:向客户发出报价,操作人:客户,操作:接受,操作部分:证券公司报价,操作:向证券公司发出,操作部分:交易委托,操作人:证券公司,操作:接受,操作部分:委托,操作:向交易系统提交,操作部分:交易申报,操作人:交易系统,操作部分:可用额度内的交易申报,操作:进行成交确认,操作:向证券公司发送,操作部分:成交回报,操作部分:成交结果,操作:发送中国结算深圳分公司
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 当日无成交的，以前收盘价为当日收盘价。
</s><s>Assistant: 状态:当日无成交,价格:前收盘价,时间:当日,key:收盘价
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 证券公司应当对约定购回式证券交易实行集中统一管理。
</s><s>Assistant: 操作人:证券公司,操作部分:约定购回式证券交易,操作:集中统一管理
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 报价回购交易权限终止后，按以下程序进行处理：（一）权限终止当日，该证券公司所有未到期报价回购交易全部提前到期，证券公司以终止日为准计算客户收益，不得与客户开展新的交易；（二）证券公司或其委托的第三方根据《客户协议》的约定向深交所及中国结算深圳分公司提交质押券处置申请，并按照价格公允、快速处置的原则对质押券进行处置，处置所得与担保资金之和按债权比例优先向客户公平清偿。
</s><s>Assistant: 事件:报价回购交易权限终止后,时间:权限终止当日,操作部分:该证券公司所有未到期报价回购交易,操作:提前到期,操作人:证券公司,时间:终止日,操作:计算,操作部分:客户收益,结果:不得,操作:与客户开展,操作部分:新的交易,操作人:证券公司,or:或,操作人:其委托的第三方,value:《客户协议》的约定,操作:向深交所及中国结算深圳分公司提交,操作部分:质押券处置申请,value:价格公允、快速处置的原则,操作部分:质押券,操作:处置,操作部分:处置所得与担保资金之和,value:债权比例优先,操作:向客户公平清偿
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 境内证券公司接受投资者交易委托，应当确认投资者有足额可用的港币资金或者证券。
</s><s>Assistant: 系统:境内证券公司,事件:接受投资者交易委托,操作:确认,操作部分:投资者有足额可用的港币资金或者证券
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 未成交的询价请求，询价方可以撤销，被询价方可以撤销其询价回复。
</s><s>Assistant: 操作部分:未成交的询价请求,操作人:询价方,操作:撤销,操作人:被询价方,操作:撤销,操作部分:询价回复
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 当日提交的债券交易申报当日有效，本所另有规定的除外。
</s><s>Assistant: 事件:当日提交,操作部分:债券交易申报,时间:当日,结果:有效,系统:本所
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 投资者当日通过竞价交易、大宗交易和盘后固定价格交易累计买入的单只风险警示股票，数量不得超过50万股，本所另有规定的除外。
</s><s>Assistant: 操作人:投资者,交易方式:竞价交易,交易方式:大宗交易,交易方式:盘后固定价格交易,操作:买入,交易品种:单只风险警示股票,key:数量,op:不得超过,数量:50万股,系统:本所
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 3．以现金作为质押物的，标准券折算率为1。
</s><s>Assistant: value:现金,key:质押物,key:标准券折算率,op:为,value:1
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 境内结算参与人资金的交收时点为10:30，交收周期分别为：（一）公司行为资金的交收周期为T+1；（二）净买入证券的交易净应付资金交收周期为T+1；（三）净卖出证券的交易净应收资金交收周期为T+3。
</s><s>Assistant: key:境内结算参与人资金的交收时点,时间:10:30,key:公司行为资金的交收周期,时间:T+1,key:净买入证券的交易净应付资金交收周期,时间:T+1,key:净卖出证券的交易净应收资金交收周期,时间:T+3
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 1．乙方提交的作为报价回购交易质押物的自有证券应转入中国结算深圳分公司设立的报价回购交易质押券保管库。
</s><s>Assistant: 操作人:乙方,value:报价回购交易质押物,交易品种:自有证券,操作:转入,操作部分:中国结算深圳分公司设立的报价回购交易质押券保管库
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: （一）T日日终（T日为初始交易、提前购回交易的申报日，或到期购回日），中国结算深圳分公司分别以乙方的自营结算备付金账户和客户结算备付金账户为单位，对当日全部报价回购交易金额（包括初始交易、提前购回交易和到期购回）进行轧差清算。
</s><s>Assistant: 时间:T日日终,key:T日,时间:初始交易,时间:提前购回交易的申报日,时间:到期购回日,操作人:中国结算深圳分公司,value:乙方的自营结算备付金账户,value:客户结算备付金账户,时间:当日,操作部分:全部报价回购交易金额,交易方式:初始交易,交易方式:提前购回交易,交易方式:到期购回,操作:轧差清算
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 因深股通标的证券权益分派、转换、收购等情形或者异常情况，所取得的深股通标的证券以外的本所上市证券，可以通过深股通卖出，但不得买入，本所另有规定的除外。
</s><s>Assistant: 交易品种:证券,交易方式:权益分派,交易方式:转换,交易方式:收购,value:情形,or:或者,value:异常情况,交易品种:证券,交易品种:证券,操作:卖出,结果:不得,操作:买入,系统:本所
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 6．待购回期间，因司法等机关冻结或强制执行，影响上述配股权划转的，则同一证券品种的该项权益全部留存于乙方专用证券账户内。
</s><s>Assistant: 时间:待购回期间,操作人:司法等机关,操作:冻结,or:或,操作:强制执行,事件:影响上述配股权划转,操作部分:同一证券品种的该项权益,操作:留存于乙方专用证券账户
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 双方约定为手动方式的，客户在回购到期日希望继续参与下一期交易的，应当再次向证券公司发出初始委托。
</s><s>Assistant: value:手动方式,操作人:客户,时间:回购到期日,操作:希望继续参与,操作部分:下一期交易,操作:向证券公司发出,操作部分:初始委托
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 个人或者机构客户持有上市公司限售股份的，会员不得接受其融券卖出该上市公司股份，也不得接受其以普通证券账户持有的限售股份充抵保证金。
</s><s>Assistant: 状态:个人或者机构客户持有上市公司限售股份,操作人:会员,操作:不得接受,操作部分:其融券卖出该上市公司股份,操作:不得接受,操作部分:其以普通证券账户持有的限售股份充抵保证金
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 本所交易系统在本规则第3.1.5条规定的交易时间内，接受相应的债券交易申报。
</s><s>Assistant: 系统:本所交易系统,结合规则:本规则第3.1.5条,操作:接受,操作部分:债券交易申报
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 在接受申报的时间内，未成交申报可以撤销。
</s><s>Assistant: 时间:接受申报的时间内,操作部分:未成交申报,操作:撤销
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 标的证券停牌的，不影响股票质押回购交易。
</s><s>Assistant: 交易品种:标的证券,状态:停牌,操作部分:股票质押回购交易
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 投资者应当自接到通知之日起的五个深股通交易日内，对超出部分予以平仓。
</s><s>Assistant: 操作人:投资者,时间:自接到通知之日起的五个深股通交易日内,操作部分:超出部分,操作:平仓
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 资产支持证券每份面值为100元，计价单位为每百元面值的价格，单笔申报数量为整数份且不低于10000份，申报价格最小变动单位为0.01元。
</s><s>Assistant: 交易品种:资产支持证券,价格:每份面值为100元,价格:计价单位为每百元面值的价格,数量:单笔申报数量,op:为,数量:整数份,op:不低于,数量:10000份,key:申报价格最小变动单位,value:0.01元
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 本方最优价格申报，以申报进入交易主机时集中申报簿中本方队列的最优价格为其申报价格。
</s><s>Assistant: value:本方最优价格申报,时间:申报进入交易主机时,价格:集中申报簿中本方队列的最优价格,key:申报价格
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 投资者不得将已设定担保或者其他第三方权利及被采取查封、冻结等司法强制措施的证券提交为担保物，会员不得向客户借出此类证券。
</s><s>Assistant: 操作人:投资者,value:已设定担保,or:或者,value:其他第三方权利,value:被采取查封、冻结等司法强制措施的证券,操作人:会员,操作:借出,操作部分:此类证券
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 违约处置申报日日终，中国结算深圳分公司根据深交所确认的申报数据，将融入方证券账户内相应标的证券转托管至质押特别交易单元，状态由质押不可卖出调整为质押可卖出。
</s><s>Assistant: 时间:违约处置申报日日终,操作人:中国结算深圳分公司,value:深交所确认的申报数据,操作部分:融入方证券账户内相应标的证券,操作:转托管至质押特别交易单元,操作部分:状态,状态:质押不可卖出,操作:调整为,状态:质押可卖出
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 客户可向证券公司或中国结算深圳分公司查询报价回购的相关情况，可查询的信息包括证券公司质押物所折算的标准券总量、该客户未到期报价回购总量、证券公司未到期报价回购总量。
</s><s>Assistant: 操作人:客户,操作:向证券公司或中国结算深圳分公司查询,操作部分:报价回购的相关情况,key:可查询的信息,value:证券公司质押物所折算的标准券总量,value:该客户未到期报价回购总量,value:证券公司未到期报价回购总量
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 证券公司应当通过其在中国结算深圳分公司开立的自营结算备付金账户和客户结算备付金账户进行报价回购交易的资金划付。
</s><s>Assistant: 操作人:证券公司,value:中国结算深圳分公司开立的自营结算备付金账户,value:客户结算备付金账户,交易品种:报价回购交易,操作:资金划付
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 购回日标的证券停牌的，不影响购回交易的进行。
</s><s>Assistant: 时间:购回日,交易品种:标的证券,状态:停牌,结果:不,操作:影响,操作部分:购回交易的进行
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 市价申报只适用于有价格涨跌幅限制证券连续竞价期间的交易。
</s><s>Assistant: value:市价申报,交易品种:有价格涨跌幅限制证券,时间:连续竞价期间
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 超过涨跌幅限制的申报为无效申报。
</s><s>Assistant: op:超过,value:涨跌幅限制,操作:申报,结果:无效申报
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 终止购回申报日日终，中国结算深圳分公司根据深交所确认的申报数据，将融入方证券账户内相应标的证券及孳息解除质押登记。
</s><s>Assistant: 时间:终止购回申报日日终,操作人:中国结算深圳分公司,value:深交所确认的申报数据,操作部分:融入方证券账户内相应标的证券及孳息,操作:解除质押登记
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 红筹公司控股股东、实际控制人在下列期间不得买卖本公司在境内发行的股票或者存托凭证：（一）年度报告公告前三十日内，因特殊原因推迟年度报告公告日期的，自原预约公告日前三十日起算，直至公告前一日；（二）公司业绩预告、业绩快报公告前十日内（如适用）;（三）自可能对公司股票、存托凭证及其衍生品种交易价格产生较大影响的重大事件发生之日，至依法披露后二个交易日内；（四）中国证监会及本所规定的其他期间。
</s><s>Assistant: 操作人:红筹公司控股股东、实际控制人,操作:不得买卖,操作部分:本公司在境内发行的股票或者存托凭证,时间:度报告公告前三十日内，因特殊原因推迟年度报告公告日期的，自原预约公告日前三十日起算，直至公告前一日,时间:公告前十日内,时间:自可能对公司股票、存托凭证及其衍生品种交易价格产生较大影响的重大事件发生之日，至依法披露后二个交易日内,时间:其他期间
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: T+1日16︰00，中国结算深圳分公司依据T日清算结果，按照成交顺序逐笔办理相关证券与资金划付。
</s><s>Assistant: 时间:T+1日16︰00,操作人:中国结算深圳分公司,时间:T日,value:清算结果,操作:按照成交顺序逐笔办理,操作部分:相关证券与资金划付
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 基础设施基金采用竞价交易的，单笔申报的最大数量应当不超过10亿份；基础设施基金采用大宗或询价交易的，单笔申报数量应当为1000份或者其整数倍。
</s><s>Assistant: 状态:基础设施基金采用竞价交易,数量:单笔申报的最大数量,op:不超过,value:10亿份,状态:基础设施基金采用大宗或询价交易,数量:单笔申报数量应当为1000份或者其整数倍
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 基金管理人应当于每日开市前向本所提供ETF申赎清单。
</s><s>Assistant: 操作人:基金管理人,时间:每日开市前,系统:本所,操作:提供,交易品种:ETF,操作部分:申赎清单
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 采用单一主体中标方式的，由最优出价的应价方按该笔竞买的全部数量成交。
</s><s>Assistant: value:单一主体中标,价格:最优出价,操作人:应价方,数量:该笔竞买的全部数量,结果:成交
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 卖出证券时，余额不足100股（份）部分，应当一次性申报卖出。
</s><s>Assistant: 操作:卖出,操作部分:证券,操作部分:余额不足100股（份）部分,操作:一次性申报卖出
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 投资者及其一致行动人拥有权益的基础设施基金份额达到或者超过基础设施基金份额的30%但未达到50%的，应当参照《上市公司收购管理办法》第十七条规定编制权益变动报告书。
</s><s>Assistant: 操作人:投资者及其一致行动人,key:拥有权益的基础设施基金份额,op:达到,or:或者,op:超过,value:基础设施基金份额的30%但未达到50%,操作:参照,结合规则:《上市公司收购管理办法》第十七条规定编制权益变动报告书
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 投资者不能存入或提取纸面股票，不能办理股份的跨境转托管，中国证监会另有规定的除外。
</s><s>Assistant: 操作人:投资者,结果:不能,操作:存入,or:或,操作:提取,操作部分:纸面股票,结果:不能,操作:办理,操作部分:股份的跨境转托管
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 会员公布的融资、融券保证金比例及维持担保比例，不得低于本所规定的标准。
</s><s>Assistant: 操作人:会员,操作:公布,操作部分:融资,操作部分:融券保证金比例,操作部分:维持担保比例,op:不得低于,value:本所规定的标准
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 基金份额竞价交易单笔申报最大数量不得超过100万份。
</s><s>Assistant: 交易品种:基金份额,交易方式:竞价交易,key:单笔申报最大数量,op:不得超过,数量:100万份
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 深交所按照每笔初始交易质押标的证券面值1，最高不超过100元人民币的标准收取交易经手费。
</s><s>Assistant: 系统:深交所,key:每笔初始交易质押标的证券,value:面值1,op:最高不超过,value:100元人民币,操作:收取,操作部分:交易经手费
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 当日额度在联交所持续交易时段或者收市竞价交易时段使用完毕的，本所证券交易服务公司停止接受当日后续的买入申报，但仍然接受卖出申报。
</s><s>Assistant: 时间:联交所持续交易时段或,时间:收市竞价交易时段,操作人:本所证券交易服务公司,结果:停止接受,时间:当日后续,操作:买入申报,结果:仍然接受,操作:卖出申报
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 待购回期间，标的证券发生配股的，证券公司应在权益登记日（R日）的下一个交易日（R+1日）向深交所提交返还配股权的申报，经深交所确认后，由中国结算深圳分公司在R+1日闭市后将配股权划转至客户证券账户。
</s><s>Assistant: 时间:待购回期间,交易品种:标的证券,事件:发生配股,操作人:证券公司,时间:在权益登记日（R日）的下一个交易日（R+1日）,系统:深交所,操作:提交,操作部分:返还配股权的申报,事件:经深交所确认后,操作人:中国结算深圳分公司,时间:R+1日,事件:闭市后,操作部分:配股权,操作:划转至客户证券账户
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 此后在本所连续竞价阶段开始前，因买入申报被撤销、被本所拒绝接受或者卖出申报成交等情形，导致当日额度余额大于零的，联交所证券交易服务公司恢复接受后续的买入申报。
</s><s>Assistant: 系统:本所,时间:连续竞价阶段开始前,事件:买入申报被撤销,事件:被本所拒绝接受,or:或者,事件:卖出申报成交,key:当日额度余额,op:大于,value:零,操作人:联交所证券交易服务公司,结果:恢复,操作:接受,操作部分:后续的买入申报
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 定价申报每笔成交的转让数量，应当满足资产支持证券转让的最低数量要求。
</s><s>Assistant: 交易方式:定价申报,数量:每笔成交的转让数量,操作:满足,交易方式:资产支持证券转让,操作部分:最低数量要求
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 待购回期间，因司法等机关冻结或强制执行，影响配股权划转的，同一证券品种的该项权益全部留存于证券公司专用证券账户内。
</s><s>Assistant: 时间:待购回期间,操作人:司法等机关,操作:冻结,or:或,操作:强制执行,结果:影响配股权划转,操作部分:同一证券品种的该项权益,操作:全部留存,value:证券公司专用证券账户
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 补充质押日日终，中国结算深圳分公司根据深交所确认的成交数据，在进行逐笔全额结算时，办理相应标的证券的质押登记。
</s><s>Assistant: 时间:补充质押日日终,操作人:中国结算深圳分公司,value:深交所确认的成交数据,事件:在进行逐笔全额结算时,操作:办理,操作部分:相应标的证券的质押登记
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 单只标的股票的融资余额、信用账户担保物市值占其上市可流通市值的比例均达到25%时，本所可以在次一交易日暂停其融资买入，并向市场公布。
</s><s>Assistant: 事件:单只标的股票的融资余额、信用账户担保物市值占其上市可流通市值的比例均达到25%,系统:本所,时间:次一交易日,操作:暂停其融资买入,操作:公布
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 投资者可以采用限价委托或市价委托的方式委托会员买卖证券。
</s><s>Assistant: 操作人:投资者,value:限价委托,or:或,value:市价委托,操作:委托,操作人:会员,操作:买卖,操作部分:证券
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 初始交易的申报价格为百元资金到期购回年收益。
</s><s>Assistant: key:初始交易的申报价格,价格:百元资金到期购回年收益
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: 成功存入的资金所折算的标准券次一交易日可用于报价回购交易；担保资金的提取在当日日终逐笔办理。
</s><s>Assistant: 状态:成功存入,操作部分:资金所折算的标准券,时间:次一交易日,操作:用于,交易品种:报价回购交易,操作部分:担保资金的提取,时间:当日日终,操作:逐笔办理
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
规则: T日16:00,中国结算深圳分公司依据清算结果，按照货银对付原则及成交先后顺序逐笔办理资金交收及证券质押登记或解除质押登记。
</s><s>Assistant: 时间:T日16:00,操作人:中国结算深圳分公司,value:清算结果,value:货银对付原则,value:成交先后顺序,操作:逐笔办理,操作部分:资金交收,操作部分:证券质押登记,操作部分:解除质押登记
</s>"
"<s>Human: 给出一条规则，请你尽可能全面地将规则中的关键信息抽取出来。
